calm_window,calm_percentile,sigma,tick,ofi,impact,fold,n,n_wins,sum_net,sum_sq,net_mean_pct,win_rate,sd_net_pct,t_stat
3600,25.0,6.0,10.0,0.8,2.0,6,32,32,48.44798844371257,79.75409040509079,1.5139996388660177,1.0,0.45450623323469674,18.843471584308638
7200,40.0,4.0,20.0,0.4,5.0,8,4,4,5.107579031524976,7.709256388493474,1.276894757881244,1.0,0.6291304839949265,4.059236646023152
3600,40.0,5.0,5.0,0.4,2.0,6,75,75,131.8103502390369,243.1077438327121,1.757471336520492,1.0,0.3934399818729489,38.6848031205235
7200,25.0,5.0,10.0,0.4,5.0,6,31,31,49.21902793434367,83.66350133106388,1.5877105785272152,1.0,0.42887177628750284,20.61221760530587
3600,15.0,4.0,5.0,0.8,2.0,8,25,25,35.080153421839086,51.17010848683863,1.4032061368735633,1.0,0.2847090563809468,24.642808253279508
1800,15.0,3.0,5.0,0.8,3.0,4,25,25,40.420463405302314,72.24240097080022,1.6168185362120926,1.0,0.535795611482933,15.088015854937568
3600,40.0,6.0,20.0,0.6,5.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
3600,15.0,4.0,10.0,0.8,5.0,5,20,20,29.84809095348603,46.094069890867694,1.4924045476743015,1.0,0.2854952495216322,23.37774813501202
7200,25.0,6.0,20.0,0.4,5.0,5,1,1,1.3472441913694069,1.815066911178607,1.3472441913694069,1.0,0.0,
1800,25.0,4.0,20.0,0.8,3.0,2,1,1,3.055541984034897,9.336336816199914,3.055541984034897,1.0,0.0,
3600,15.0,6.0,5.0,0.8,3.0,3,25,25,36.01297498455115,53.527454499411654,1.440518999382046,1.0,0.2622085532783161,27.468955176550544
7200,15.0,4.0,5.0,0.6,3.0,2,17,17,32.827952881445775,72.20018715949669,1.9310560518497515,1.0,0.7419387642328689,10.731273865973337
7200,40.0,5.0,5.0,0.4,3.0,2,49,49,86.36924093505777,167.50532635330714,1.76263757010322,1.0,0.5639824424697201,21.877388481619242
3600,15.0,5.0,20.0,0.6,2.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
3600,40.0,4.0,20.0,0.6,5.0,4,3,3,4.09896683948709,7.320819291750877,1.3663222798290302,1.0,0.9274453015351583,2.551675666758994
7200,40.0,3.0,10.0,0.8,3.0,3,51,50,73.44925059156074,114.79893028249619,1.4401813841482498,0.9803921568627451,0.42470429479558097,24.21673716288851
3600,15.0,5.0,10.0,0.6,2.0,6,20,20,32.6423193144731,58.34150175868555,1.632115965723655,1.0,0.5163358376342797,14.136234522252021
3600,15.0,5.0,5.0,0.6,3.0,0,17,17,31.313880137280936,62.99919029454746,1.8419929492518197,1.0,0.5765871501754624,13.171870876930011
3600,40.0,3.0,20.0,0.4,2.0,3,2,0,-1.435689174313691,1.689785277949754,-0.7178445871568455,0.0,0.8119012103261025,-1.2503806348873086
7200,40.0,6.0,10.0,0.4,3.0,5,68,66,94.71846758809514,149.43225469872712,1.3929186410013992,0.9705882352941176,0.5110296242279363,22.476781824213532
7200,40.0,4.0,20.0,0.6,3.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
1800,15.0,4.0,10.0,0.8,2.0,4,21,21,32.415796179229176,56.18728203717235,1.543609341868056,1.0,0.5545248520500843,12.756338379424772
3600,15.0,6.0,10.0,0.8,3.0,6,17,17,27.389005853252634,49.0422789906831,1.611117991367802,1.0,0.554265217136038,11.984893600335754
7200,25.0,4.0,5.0,0.4,3.0,2,27,27,51.433088941408116,109.06352424928888,1.9049292200521524,1.0,0.6530146142568717,15.157857673863669
7200,40.0,6.0,10.0,0.8,3.0,5,59,58,82.38618011585206,124.72428953699567,1.396375934166984,0.9830508474576272,0.40857638283209846,26.251559120489986
3600,25.0,3.0,5.0,0.6,3.0,1,48,47,77.15165693826395,134.09607124692442,1.6073261862138324,0.9791666666666666,0.463295152930697,24.036259401787596
7200,40.0,3.0,5.0,0.4,2.0,5,82,80,139.6042379698292,260.1096991999778,1.7024907069491366,0.975609756097561,0.5262818730927581,29.29363490124817
7200,25.0,5.0,5.0,0.8,2.0,8,50,49,67.45605188929537,102.28508664494544,1.3491210377859073,0.98,0.47976839470045773,19.88402414576429
3600,40.0,6.0,20.0,0.4,2.0,7,2,2,1.7401428135423829,1.5325868593875758,0.8700714067711914,1.0,0.13615562282173865,9.037208733566898
1800,15.0,6.0,5.0,0.6,2.0,3,30,30,47.7256279437567,78.30910881906352,1.59085426479189,1.0,0.2867529313121485,30.38667338264449
1800,25.0,4.0,20.0,0.4,3.0,2,1,1,3.4946974118016163,12.212910000052915,3.4946974118016163,1.0,0.0,
3600,25.0,6.0,20.0,0.8,5.0,7,1,1,0.773794842577262,0.5987584583991697,0.773794842577262,1.0,0.0,
3600,15.0,6.0,5.0,0.6,2.0,0,17,17,31.313880137280936,62.99919029454746,1.8419929492518197,1.0,0.5765871501754624,13.171870876930011
1800,15.0,5.0,10.0,0.4,5.0,8,26,26,39.34292400973946,61.3055402412392,1.5131893849899793,1.0,0.2662514041453338,28.979310838164423
1800,25.0,3.0,10.0,0.8,2.0,0,32,32,49.55444582266929,82.14094696977898,1.5485764319584152,1.0,0.4174461553083411,20.984912804663868
3600,25.0,4.0,20.0,0.4,2.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
7200,25.0,3.0,10.0,0.8,5.0,4,30,30,45.64710622274153,76.07078060589951,1.5215702074247175,1.0,0.477619951433924,17.44898476146737
7200,15.0,6.0,10.0,0.8,2.0,8,27,27,37.04638639686783,52.74822337088096,1.372088385069179,1.0,0.2715558369380875,26.25456505238122
1800,25.0,5.0,10.0,0.6,5.0,8,36,36,53.836830287634136,83.4096428950534,1.4954675079898372,1.0,0.2877703681128596,31.18043427049449
1800,40.0,4.0,20.0,0.8,3.0,6,1,1,2.210490872154681,4.886269895879162,2.210490872154681,1.0,0.0,
7200,25.0,3.0,20.0,0.6,2.0,6,1,1,2.210490872154681,4.886269895879162,2.210490872154681,1.0,0.0,
7200,15.0,5.0,10.0,0.4,3.0,5,24,23,32.5464870617476,53.052555222583685,1.3561036275728167,0.9583333333333334,0.6226222964692935,10.67023119707534
3600,40.0,3.0,5.0,0.4,2.0,3,80,78,141.3556421510222,267.4038158038224,1.7669455268877776,0.975,0.47248462843825334,33.44879450338851
1800,40.0,3.0,10.0,0.6,5.0,5,57,57,88.7304030528781,155.93354581227442,1.5566737377697912,1.0,0.5639347992665109,20.84040389985191
3600,25.0,3.0,5.0,0.8,5.0,7,32,32,44.523935711163865,65.5234446492597,1.3913729909738708,1.0,0.33954633152854613,23.180324703221704
7200,15.0,3.0,5.0,0.8,5.0,7,13,13,18.210855351418697,27.05929106651902,1.4008350270322074,1.0,0.35926858778574816,14.058514131613057
7200,15.0,5.0,10.0,0.4,5.0,0,13,13,20.331175274703746,32.432187947786296,1.5639365595925958,1.0,0.23013033194838237,24.502869349915276
7200,40.0,4.0,5.0,0.8,5.0,1,62,61,89.11770101822245,145.69438085421987,1.437382274487459,0.9838709677419355,0.5371170319636814,21.07168209859439
7200,40.0,6.0,5.0,0.8,5.0,7,42,42,58.340968862593456,85.12343885839944,1.3890706872046061,1.0,0.3155988944095683,28.524203015266764
7200,25.0,3.0,10.0,0.4,2.0,1,40,39,55.14632753789826,85.31136958919426,1.3786581884474565,0.975,0.4878901086406325,17.871647377655055
3600,25.0,5.0,10.0,0.4,2.0,8,43,43,64.78085336927191,100.82894924758664,1.5065314737039979,1.0,0.2775125373990989,35.59834671372991
7200,25.0,6.0,10.0,0.8,2.0,5,38,37,51.673627350252495,78.89433741151639,1.359832298690855,0.9736842105263158,0.48286504046239914,17.36006660517837
1800,40.0,5.0,5.0,0.8,2.0,1,66,65,92.12749984616423,139.7259965149172,1.3958712097903672,0.9848484848484849,0.41376083485120974,27.407406310799228
1800,40.0,6.0,20.0,0.4,3.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
7200,25.0,4.0,5.0,0.8,3.0,3,47,47,65.9497672991475,97.08769162430332,1.403186538279734,1.0,0.31443067762498544,30.59422292710113
3600,40.0,5.0,20.0,0.6,3.0,2,2,2,4.871579173491824,14.108713385728045,2.435789586745912,1.0,1.497521807496773,2.3002848114922347
7200,15.0,4.0,10.0,0.8,5.0,3,23,23,33.07176753202359,48.39628981948196,1.437902936174939,1.0,0.1956688042087052,35.24292110159936
7200,40.0,4.0,20.0,0.6,2.0,1,4,4,5.63479945953194,9.521102393166695,1.408699864882985,1.0,0.7264895401590066,3.878100886558293
7200,40.0,5.0,5.0,0.6,5.0,5,81,79,123.60120797689582,211.235633268375,1.5259408392209362,0.9753086419753086,0.5318305914408876,25.823011639440235
7200,15.0,3.0,5.0,0.4,2.0,2,17,17,35.408606077710076,82.45895499583816,2.082859181041769,1.0,0.7377251664317619,11.640986098197683
7200,25.0,6.0,20.0,0.8,2.0,2,1,1,3.055541984034897,9.336336816199914,3.055541984034897,1.0,0.0,
1800,25.0,5.0,10.0,0.4,2.0,5,43,43,65.97778187425483,111.10242434369319,1.5343670203315076,1.0,0.4847260335982304,20.757121986725966
1800,25.0,6.0,20.0,0.6,2.0,2,1,1,3.4946974118016163,12.212910000052915,3.4946974118016163,1.0,0.0,
7200,40.0,5.0,20.0,0.6,2.0,8,4,4,5.113369108191007,7.719283818490542,1.2783422770477517,1.0,0.6278662037249706,4.072021298371124
7200,15.0,5.0,10.0,0.8,2.0,0,12,12,17.50767344535433,25.9158808649208,1.458972787112861,1.0,0.18406069712569412,27.458496393873386
3600,25.0,6.0,5.0,0.6,3.0,5,48,47,75.10250896283301,130.45774356908555,1.5646356033923545,0.9791666666666666,0.5249049385414304,20.65157449603873
1800,40.0,4.0,20.0,0.6,3.0,6,2,2,3.338916673501332,6.1596146850239935,1.669458336750666,1.0,0.7651355492534597,3.0856893578571962
3600,25.0,5.0,10.0,0.8,2.0,2,27,27,39.70729063130631,59.747425333003804,1.4706403937520856,1.0,0.2280586803831745,33.5074798823089
3600,40.0,4.0,5.0,0.8,5.0,2,49,49,72.77395800624545,115.41692619324243,1.4851828164539889,1.0,0.39089358838175975,26.5961888968733
7200,40.0,4.0,20.0,0.4,2.0,1,4,4,5.63479945953194,9.521102393166695,1.408699864882985,1.0,0.7264895401590066,3.878100886558293
1800,25.0,5.0,10.0,0.8,5.0,8,33,33,47.83407729022543,71.76277037874426,1.449517493643195,1.0,0.2753655839448844,30.239232986910867
1800,25.0,4.0,10.0,0.4,5.0,6,42,42,63.80727206768701,104.01798010470098,1.5192207635163573,1.0,0.4155703549408902,23.691959050801753
7200,15.0,3.0,10.0,0.6,3.0,3,26,26,39.491538350863244,61.13422343926184,1.5189053211870478,1.0,0.21450554270445216,36.105956864264854
3600,40.0,3.0,20.0,0.8,5.0,7,2,2,1.7401428135423829,1.5325868593875758,0.8700714067711914,1.0,0.13615562282173865,9.037208733566898
3600,25.0,4.0,5.0,0.6,2.0,5,48,47,76.30837638367555,134.88071034670287,1.589757841326574,0.9791666666666666,0.5373075238128099,20.498811059775452
7200,40.0,3.0,5.0,0.4,2.0,6,67,67,123.8914606806779,246.46419050180634,1.849126278816088,1.0,0.5130602604493399,29.500922364545467
7200,25.0,5.0,10.0,0.6,3.0,7,29,29,41.9526887781635,63.401307558471416,1.4466444406263275,1.0,0.31114325870286574,25.03804441264575
1800,40.0,5.0,5.0,0.8,3.0,2,54,54,79.05014825549671,123.80323745570007,1.4638916343610502,1.0,0.39050974740758165,27.546975972184487
1800,40.0,6.0,10.0,0.6,5.0,5,57,57,87.86386347480658,153.29177627304358,1.5414712890316944,1.0,0.5646135432948282,20.612068479617854
7200,40.0,4.0,20.0,0.4,5.0,6,2,2,3.338916673501332,6.1596146850239935,1.669458336750666,1.0,0.7651355492534597,3.0856893578571962
7200,25.0,5.0,10.0,0.4,3.0,2,22,22,35.90592179354659,63.369368442599026,1.6320873542521177,1.0,0.47648352495308766,16.065966286129935
7200,25.0,3.0,10.0,0.6,2.0,3,40,40,61.92571686259504,97.87227564899953,1.5481429215648759,1.0,0.22659211209834387,43.21119327832238
7200,40.0,6.0,5.0,0.6,3.0,8,72,71,112.34230908624502,189.63697847017937,1.5603098484200697,0.9861111111111112,0.449540723509895,29.45154332508076
1800,15.0,4.0,10.0,0.4,3.0,5,28,28,43.582719075046256,75.84766165842149,1.556525681251652,1.0,0.5446725200058031,15.12167297088308
1800,25.0,4.0,5.0,0.6,5.0,8,46,46,77.96027251690066,136.76984485375857,1.6947885329761012,1.0,0.3212361182274723,35.78244920180857
7200,40.0,6.0,10.0,0.6,5.0,5,67,65,93.14840269314323,146.83618690520672,1.390274667061839,0.9701492537313433,0.5124853636292116,22.20529483829735
1800,40.0,4.0,20.0,0.6,2.0,1,2,2,2.720846964758581,4.09572049777272,1.3604234823792904,1.0,0.6278665423119221,3.064232937571988
7200,25.0,6.0,20.0,0.6,5.0,8,3,3,4.244558938207346,6.964452707023503,1.4148529794024487,1.0,0.6924687166405227,3.5389284550704225
7200,40.0,4.0,20.0,0.8,2.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
1800,40.0,4.0,10.0,0.6,5.0,8,50,49,71.52875295009284,112.32679752017563,1.4305750590018567,0.98,0.4517437314941202,22.39254813499774
1800,15.0,6.0,10.0,0.4,5.0,3,23,23,36.60685399428585,59.237003096276,1.5916023475776455,1.0,0.21035125834687857,36.287193007917026
1800,15.0,4.0,5.0,0.8,2.0,4,25,25,40.420463405302314,72.24240097080022,1.6168185362120926,1.0,0.535795611482933,15.088015854937568
3600,15.0,3.0,20.0,0.4,5.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
3600,15.0,6.0,10.0,0.8,5.0,1,18,18,25.505819985822576,36.94817259671238,1.4169899992123653,1.0,0.21783436166728853,27.597938993122007
3600,25.0,4.0,5.0,0.4,2.0,3,58,58,105.49703938479385,197.19102110466875,1.8189144721516182,1.0,0.3049569828311993,45.42424243010885
7200,15.0,6.0,5.0,0.8,3.0,3,30,30,40.429643521776626,56.71625691621321,1.3476547840592208,1.0,0.2773678253897709,26.61234856356237
7200,15.0,3.0,5.0,0.8,2.0,0,13,13,19.716559600097714,30.613938428057438,1.5166584307767472,1.0,0.2433536666145639,22.47095684073432
7200,40.0,3.0,20.0,0.6,2.0,3,1,0,-0.14374373568169302,0.020662261547728426,-0.14374373568169302,0.0,0.0,
1800,40.0,5.0,20.0,0.4,5.0,6,2,2,3.338916673501332,6.1596146850239935,1.669458336750666,1.0,0.7651355492534597,3.0856893578571962
1800,40.0,6.0,20.0,0.4,3.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
1800,25.0,3.0,20.0,0.6,2.0,3,1,1,1.7859351689322631,3.189564427629111,1.7859351689322631,1.0,0.0,
3600,40.0,3.0,20.0,0.6,5.0,2,2,2,4.871579173491824,14.108713385728045,2.435789586745912,1.0,1.497521807496773,2.3002848114922347
7200,40.0,3.0,20.0,0.4,2.0,2,1,1,3.4946974118016163,12.212910000052915,3.4946974118016163,1.0,0.0,
7200,15.0,5.0,10.0,0.4,2.0,1,28,28,40.19494588484127,59.37960253296914,1.435533781601474,1.0,0.24932500473584926,30.466782814451534
7200,40.0,4.0,10.0,0.8,3.0,5,60,59,83.13250113308317,126.08829105384014,1.385541685551386,0.9833333333333333,0.42991416781913566,24.963959205337083
3600,25.0,3.0,5.0,0.4,5.0,5,49,48,85.88236142553795,163.19893850628944,1.7527012535824071,0.9795918367346939,0.5138258454787092,23.877562569174465
3600,25.0,4.0,10.0,0.8,3.0,7,27,27,37.737882188153606,54.58991973580272,1.3976993403019853,1.0,0.26629268867071115,27.27321898914915
3600,15.0,5.0,5.0,0.8,3.0,1,19,19,27.684818167314624,41.47187649667571,1.4570956930165593,1.0,0.25082609991065064,25.321658627989756
3600,25.0,3.0,5.0,0.4,2.0,1,48,47,83.84569565723162,154.7708824460268,1.7467853261923254,0.9791666666666666,0.420497466473179,28.780396326824114
7200,25.0,3.0,20.0,0.4,2.0,4,1,1,2.4369517064138564,5.938733619393407,2.4369517064138564,1.0,0.0,
7200,15.0,4.0,5.0,0.6,3.0,5,31,30,46.302409419407965,78.83475213076625,1.4936261103034827,0.967741935483871,0.5679279429639114,14.64298126438304
1800,25.0,6.0,10.0,0.8,2.0,4,32,32,48.068470674945274,78.9946787594545,1.5021397085920398,1.0,0.4679785019644354,18.157640486070655
7200,25.0,6.0,5.0,0.6,2.0,1,46,45,71.58587644414811,119.3936315144165,1.5562147053075677,0.9782608695652174,0.4213902361285819,25.047475596390697
3600,15.0,6.0,20.0,0.4,5.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
3600,15.0,6.0,5.0,0.8,5.0,6,21,21,32.86157436879205,57.47685746811384,1.5648368747043833,1.0,0.5501751600621216,13.034000713120655
3600,25.0,3.0,10.0,0.6,2.0,2,29,29,43.949627882091086,68.12192556207276,1.5155044097272787,1.0,0.23269160314603143,35.07320806586519
1800,40.0,6.0,5.0,0.6,2.0,2,62,62,99.92301893353249,177.18243129719642,1.611661595702137,1.0,0.5143886894743039,24.67051930665556
3600,25.0,4.0,5.0,0.4,3.0,3,58,58,105.49703938479385,197.19102110466875,1.8189144721516182,1.0,0.3049569828311993,45.42424243010885
7200,25.0,4.0,5.0,0.8,2.0,3,47,47,65.9497672991475,97.08769162430332,1.403186538279734,1.0,0.31443067762498544,30.59422292710113
7200,25.0,5.0,10.0,0.6,3.0,0,27,27,42.21905450270545,71.92092949298184,1.563668685285387,1.0,0.4765386433900322,17.050161492792192
3600,25.0,4.0,20.0,0.4,2.0,5,1,0,-1.1779198228550043,1.3874951090747647,-1.1779198228550043,0.0,0.0,
1800,15.0,4.0,10.0,0.4,2.0,7,14,13,18.79650560564971,32.52169178032996,1.3426075432606936,0.9285714285714286,0.7486069918518272,6.710567075192522
1800,15.0,6.0,10.0,0.4,3.0,0,21,21,34.363414671224405,61.455309738863505,1.6363530795821144,1.0,0.5111081253828902,14.67147845720819
1800,25.0,3.0,5.0,0.4,2.0,0,42,42,79.33951416452389,156.83541941744974,1.8890360515362832,1.0,0.4120210996636714,29.71292691064653
7200,40.0,3.0,20.0,0.8,3.0,1,4,4,5.652439373203717,9.553745926573216,1.4131098433009293,1.0,0.7225483166398651,3.9114611736207423
3600,15.0,6.0,5.0,0.8,3.0,4,18,18,29.061789424110156,53.61140872313226,1.6145438568950086,1.0,0.6273133722029525,10.919469856582502
1800,25.0,5.0,10.0,0.6,2.0,7,33,32,47.13130968172882,77.01812245396968,1.428221505506934,0.9696969696969697,0.5506862872764252,14.898696592020032
1800,25.0,3.0,10.0,0.6,2.0,4,39,39,58.165235570708816,94.79399730392143,1.4914162966848414,1.0,0.4601320483597323,20.241780203699186
7200,25.0,6.0,20.0,0.4,3.0,2,1,1,3.4946974118016163,12.212910000052915,3.4946974118016163,1.0,0.0,
7200,25.0,5.0,20.0,0.8,5.0,2,1,1,3.055541984034897,9.336336816199914,3.055541984034897,1.0,0.0,
3600,25.0,6.0,10.0,0.4,3.0,2,29,29,44.84705751349632,70.92646573823312,1.5464502590860798,1.0,0.23699924858518712,35.138885717694635
3600,40.0,4.0,10.0,0.4,2.0,5,71,70,107.4583087359914,188.87914225760412,1.513497306140724,0.9859154929577465,0.6122707321723769,20.828947576168414
1800,15.0,3.0,5.0,0.8,5.0,4,25,25,40.420463405302314,72.24240097080022,1.6168185362120926,1.0,0.535795611482933,15.088015854937568
1800,15.0,6.0,10.0,0.4,3.0,1,29,29,42.01665614281218,62.61064022805014,1.4488502118211097,1.0,0.24891185154602544,31.34562345282991
3600,15.0,3.0,20.0,0.6,3.0,8,1,1,0.9190481554669157,0.84464951206714,0.9190481554669157,1.0,0.0,
1800,15.0,6.0,10.0,0.4,5.0,4,26,26,39.4871493195749,66.7497365306169,1.518736512291342,1.0,0.5207364436133994,14.8713753514987
1800,40.0,5.0,10.0,0.4,3.0,7,46,44,60.767948443048994,104.75469299997248,1.321042357457587,0.9565217391304348,0.7375282914484017,12.1483410112545
3600,15.0,4.0,10.0,0.4,2.0,7,22,22,31.61792725414342,47.59954570020568,1.4371785115519737,1.0,0.3206347923028741,21.023809337245563
1800,40.0,5.0,5.0,0.8,2.0,0,49,49,73.73022593505867,118.86802192570316,1.5046984884705852,1.0,0.40636248203383774,25.919935734660232
7200,40.0,4.0,5.0,0.8,3.0,7,42,42,58.340968862593456,85.12343885839944,1.3890706872046061,1.0,0.3155988944095683,28.524203015266764
7200,40.0,4.0,20.0,0.6,5.0,2,1,1,3.4946974118016163,12.212910000052915,3.4946974118016163,1.0,0.0,
3600,25.0,5.0,5.0,0.8,2.0,0,25,25,39.97896587401314,70.07425627422224,1.5991586349605256,1.0,0.5058634441889902,15.806228472629869
1800,40.0,5.0,20.0,0.4,2.0,1,2,2,2.6244415396027088,3.9283120759328676,1.3122207698013544,1.0,0.6960354721828114,2.6661865431383207
7200,25.0,4.0,20.0,0.8,3.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
7200,25.0,5.0,5.0,0.8,2.0,0,27,27,42.47808086695584,72.99955031085302,1.5732622543316979,1.0,0.48715773177854027,16.78082875653676
1800,25.0,6.0,10.0,0.6,3.0,4,39,39,58.053035409984304,94.4259168912996,1.488539369486777,1.0,0.4591665265321278,20.245215724216564
7200,40.0,6.0,5.0,0.4,2.0,0,53,53,91.41666811360359,165.60835323031324,1.724842794596294,1.0,0.39048716930963057,32.15738204303921
7200,15.0,5.0,10.0,0.6,2.0,0,13,13,19.71771966316837,30.464307766135597,1.516747666397567,1.0,0.21554243208386825,25.371855695721592
1800,40.0,4.0,20.0,0.6,5.0,0,1,1,2.4535292328960447,6.019805696675454,2.4535292328960447,1.0,0.0,
1800,15.0,3.0,5.0,0.8,3.0,8,27,27,39.770606056456685,60.968807669137334,1.4729854094983958,1.0,0.3030159440504294,25.258924008641664
3600,15.0,3.0,5.0,0.8,2.0,8,25,25,35.080153421839086,51.17010848683863,1.4032061368735633,1.0,0.2847090563809468,24.642808253279508
7200,25.0,3.0,10.0,0.6,2.0,8,48,47,67.36046305956735,105.94313181273561,1.4033429804076532,0.9791666666666666,0.49278407556395315,19.730031574007235
1800,40.0,6.0,5.0,0.6,2.0,5,77,77,121.80863872636907,216.94477421889306,1.581930373069728,1.0,0.5648938991594179,24.57343353800915
7200,25.0,6.0,5.0,0.4,3.0,6,41,41,74.08149009826118,141.3347865750051,1.8068656121527118,1.0,0.43242021285508125,26.755421349455585
1800,25.0,6.0,10.0,0.8,3.0,0,32,32,49.42037479626609,81.71995602655603,1.5443867123833153,1.0,0.4172021197406712,20.94037907150512
3600,15.0,5.0,10.0,0.8,2.0,7,17,17,24.68812691938811,36.85748908413753,1.4522427599640064,1.0,0.2505413524230658,23.899249506960263
3600,40.0,5.0,10.0,0.4,3.0,5,71,70,107.27787679263177,188.3281219826529,1.5109560111638278,0.9859154929577465,0.6122087549886587,20.79607902860422
7200,25.0,3.0,10.0,0.8,2.0,7,23,23,33.03029366847022,48.81400204271685,1.4360997247160967,1.0,0.2503821078176798,27.507126569240643
1800,25.0,3.0,10.0,0.8,3.0,2,32,32,48.835020945260624,78.580607386958,1.5260944045393945,1.0,0.36161622754907824,23.87308134913157
3600,40.0,6.0,5.0,0.8,5.0,6,59,59,87.34696906226164,139.36527214550668,1.4804571027501972,1.0,0.41630209922643885,27.315756516294208
1800,15.0,4.0,10.0,0.6,2.0,6,28,28,42.30694224805432,69.76361089090115,1.5109622231447972,1.0,0.4650535364371322,17.192129377108095
7200,15.0,4.0,5.0,0.6,5.0,8,33,33,55.250648447328146,95.73750791211995,1.674262074161459,1.0,0.31787589185535314,30.256787690334658
